build,gtf,n_reps,depth,method,sensitivity,precision,f1,spearmans,alu_sensitivity,alu_precision,erv_sensitivity,erv_precision,hat_sensitivity,hat_precision,line_sensitivity,line_precision,mir_sensitivity,mir_precision,other_sensitivity,other_precision,mins,mem,n_cpu,cpu
chm13,squire,1,50,tetools,0.62086515984568,0.999645028666392,0.765986878591323,0.431260657326007,0.7892538621427848,0.9997095556200988,0.7216026246252109,0.9997008187991105,0.43443472810740347,0.9977298220226405,0.6088102243007895,0.999675358413141,0.37305178013612195,1.0,0.45565264863586735,0.9999732908021154,3.0,12.955,36.0,31.0
chm13,squire,1,50,texp,0.743225437077958,0.835853792807607,0.786822837936666,0.581412540166713,0.8744029588177354,0.9999830132661084,0.6016346895566972,0.9999440075116077,0.8339289822072125,0.9993487879665605,0.6076678119743176,0.9999612036400515,0.9197014832743747,1.0,0.7192087821908186,0.26533289203442645,40.5,12.0,36.0,318.5
chm13,te-saem,1,2,ervmap,0.000423366379829965,0.107000362713094,0.000843395711261334,-0.00188335891639163,0.0,0,0.00304760356772791,0.3424657534246575,0.0,0,1.795170990036801e-05,0.3333333333333333,0.0,0,0.0,0.0,1.0,8.4,36.0,2.0
chm13,te-saem,1,2,explorate,0.960786227245851,0.999667012595286,0.979841067376221,0.934366401743615,0.9482634586946964,0.9993155805456403,0.9744001300310856,0.9996248202263585,0.9751142712036567,0.9999198782148866,0.9725697872722376,0.9998523576635601,0.981543703563485,0.9999517886414039,0.8998079858204914,0.9998358772361726,29.0,45.955,36.0,142.0
chm13,te-saem,1,2,lions,0.53342872232332,0.681836692764321,0.598570931648212,0.655022776874372,0.5791934774789177,0.8533992874598828,0.4734756902822081,0.7384966408923818,0.5494393874282143,0.5820228439000166,0.5201687460730634,0.6308799355534025,0.5731153281908097,0.5610869162342476,0.44818078873516815,0.6146522619851452,15.0,11.235,36.0,36.0
chm13,te-saem,1,2,squire,0.961904201516656,0.996110678468882,0.978708646792206,0.930791355126763,0.9555573318412534,0.9995296871897242,0.9695442816798391,0.9954524594267595,0.9660116419892956,0.992295035916369,0.9714837088232654,0.9971623626095208,0.979934693104917,0.9938564914806816,0.9092609915809168,0.9890745501285347,7.5,54.115,36.0,13.5
chm13,te-saem,1,2,te-saem,0.979191901216425,0.999873971069033,0.989424867983054,0.959461532220867,0.9706846249150713,0.9997941751569415,0.9831365935919055,0.99995867000062,0.982849552681955,0.9997615641392466,0.9849923705232924,0.9999544390074994,0.9876721404571482,0.9998802280458008,0.9500763133277534,0.999378528147496,3.0,56.474999999999994,36.0,2.5
chm13,te-saem,1,2,telescope,0.00245839528355501,0.45114564129576,0.0048901430645182,0.00360162018355464,0.0,0,0.01731038826469453,0.8875,0.0,0,8.975854950184005e-06,1.0,0.0,0,0.0,0.0,3.0,9.4931591796875,72.0,41.5
chm13,te-saem,1,2,telocal,0.899258893564257,0.979178777479826,0.937518702495661,0.825297609704315,0.9414891491147436,0.9997029366830759,0.9013795485483248,0.9993692699299439,0.8873305465484237,0.9991641738518389,0.8958621308679652,0.9994692622745617,0.8801997065922105,1.0,0.7784944118950322,0.7111630835657101,13.0,73.63,72.0,13.0
chm13,te-saem,1,2,tetools,0.605914787111292,0.999588041849266,0.754486587816496,0.434478622283224,0.809739818552416,0.9996052988627674,0.7018224669335013,0.9997684582211803,0.4264952924170801,0.9985365407481935,0.5462974598330491,0.999819298879653,0.36893663338223465,0.9999358686590136,0.44793461671015705,0.9993409490333919,1.5,10.7,36.0,3.0
chm13,te-saem,1,2,texp,0.764824998995402,0.855894516224876,0.807801123345998,0.590035104215694,0.871667799048799,0.9999426901255086,0.6373148580832605,0.9999043702782825,0.8479118646716413,1.0,0.6589175118930078,0.999986378063233,0.9208508825895604,0.9998972277176845,0.7093200728669194,0.24404167019564665,2.0,5.54,36.0,16.5
chm13,te-saem,1,5,ervmap,0.00108358462549246,0.220198068223499,0.00215655693292342,-0.00338976109784382,0.0,0,0.007275584962101047,0.5076650943396226,0.0,0,1.6135213085657813e-05,0.8,0.0,0,0.0,0.0,1.0,9.215,36.0,4.5
chm13,te-saem,1,5,explorate,0.956339541633475,0.999698111119008,0.97753827183651,0.929073190803956,0.9386398743460934,0.999106501354065,0.9670697391436611,0.9999301017020236,0.9726374936148476,0.9995275590551181,0.9676731005828846,0.9998291182501708,0.983617618260061,0.9998578107879792,0.913841864170484,1.0,32.0,46.345,36.0,153.0
chm13,te-saem,1,5,lions,0.721612008115152,0.695325956325812,0.708225161906533,0.811501535343086,0.7606691157063056,0.8318380982123423,0.660641704903626,0.7519428307621283,0.768755320960327,0.5755350746363787,0.6533551158709989,0.6585752622590876,0.8477450568981264,0.6251683838788364,0.7048795060744871,0.6158129175946548,29.0,9.475000000000001,36.0,79.0
chm13,te-saem,1,5,squire,0.959932036802168,0.995698876415714,0.977488383947301,0.924673691099691,0.9573494987257205,0.9991961414790996,0.9572168563726857,0.9962972409607824,0.970423974118849,0.9917517879826683,0.9636070268852988,0.9954785638085079,0.9827289707322291,0.9931563235404176,0.9305715992830114,0.9887212476458515,8.5,50.88,36.0,15.5
chm13,te-saem,1,5,te-saem,0.977617750331513,0.999888619222968,0.988627776432464,0.958806353984069,0.9701918125922175,0.9997592252403289,0.9774634319466626,1.0,0.9771156138259833,1.0,0.9802424315766121,0.9999177046171824,0.9894102836266693,0.9997173262387762,0.9716391157140012,0.9999180159868826,5.5,60.85,36.0,6.5
chm13,te-saem,1,5,telescope,0.00259675249507243,0.402161759224748,0.0051601857475574,-0.00176152102823515,0.0,0,0.0183875410888872,0.9709950914770192,0.0,0,0.0,0,0.0,0,0.0,0.0,4.0,8.4509814453125,72.0,92.0
chm13,te-saem,1,5,telocal,0.901115231794455,0.980179423144381,0.938985932658827,0.824262069500074,0.9512744958050461,0.9997726239199636,0.90010224689668,0.9997559716551692,0.8807423803848119,0.9999226754301179,0.8929065569472177,0.9996928968856131,0.90514510462179,0.9998454854483648,0.7880501892053375,0.7274197996139351,13.5,79.075,72.0,13.0
chm13,te-saem,1,5,tetools,0.612109193562749,0.999666899542208,0.759293182629813,0.449447869472154,0.7917407652599833,0.9998196849404141,0.7116553012058374,0.9997151064789535,0.44764175038310916,0.9998098497813273,0.5928601682095964,0.9994695717812188,0.3454617264446693,1.0,0.48940450109539935,0.9994305934030179,1.5,11.06,36.0,4.5
chm13,te-saem,1,5,texp,0.752657519872737,0.844515463527785,0.795944986396756,0.586482178256673,0.874644651271467,0.9998664470462538,0.6017779129802858,0.9999859582116378,0.824825472501277,0.9997110780914644,0.6120933422077005,0.9999341025759303,0.9459652933771074,0.9998260657819212,0.7147181836287592,0.23845310475431078,5.0,7.52,36.0,37.0
chm13,te-saem,1,10,ervmap,0.00047943928224243,0.152269143157526,0.000955868886467745,-0.00174450916934022,0.0,0,0.003434393785141283,0.4859533771667663,0.0,0,1.5177168142786799e-05,0.6,0.0,0,0.0,0.0,2.0,10.35,36.0,10.0
chm13,te-saem,1,10,explorate,0.962034919069104,0.999701016343771,0.980506365806229,0.924891643138974,0.9446258820194576,0.9993745153565048,0.9711223666479387,0.9995347704722732,0.9800462978057448,0.9999833663234585,0.9726321931345236,0.999883848732911,0.9798841801749413,1.0,0.9156137008669959,0.9996604198060148,34.5,46.89,36.0,174.5
chm13,te-saem,1,10,lions,0.783289306573008,0.670431613178485,0.722479681287065,0.75356753792706,0.8342137498861094,0.7719333087272339,0.7440890830210837,0.7313116802776728,0.8633236607870627,0.5760562154636035,0.6812153876248743,0.6891634835035665,0.9069855346369121,0.5614852459409838,0.7876151782590102,0.6208711642339961,49.0,11.370000000000001,36.0,157.0
chm13,te-saem,1,10,squire,0.963762886654816,0.995213798116968,0.979235873880399,0.919879236436821,0.9527267941566527,0.9981312098560119,0.9654828639380204,0.9979085800612144,0.9764516970428092,0.9919760855884204,0.9695546007055696,0.9953120401627283,0.9793462722008189,0.9880993707432271,0.9469985614867229,0.9879937129239974,11.5,64.82,36.0,21.0
chm13,te-saem,1,10,te-saem,0.979075426998887,0.999786758881478,0.989322707608599,0.952481076910564,0.9700037457354296,0.9999248616201505,0.9834490100243745,0.9993046225431069,0.9831681392846663,0.9999502590673575,0.9832713880026173,0.9998439555050269,0.9858108599258559,1.0,0.9752634034446561,1.0,9.0,61.075,36.0,10.0
chm13,te-saem,1,10,telescope,0.00227940551735857,0.487061597406425,0.00453757557935362,0.00552418143091687,0.0,0,0.01745922449445132,0.9591552564400093,0.0,0,0.0,0,0.0,0,0.0,0.0,10.0,10.13615234375,72.0,212.5
chm13,te-saem,1,10,telocal,0.908532198568413,0.982458584342965,0.94405035254723,0.827888186726358,0.9457597262576054,0.9998223417075316,0.902700624780862,0.9988127734360394,0.8773841739754166,0.9998420925523417,0.9056384866002469,0.9996668025516595,0.8838748758207943,0.9999890347270195,0.7930290424167024,0.7387922525965029,14.5,79.71000000000001,72.0,15.0
chm13,te-saem,1,10,tetools,0.59533972879957,0.99972113478686,0.746270845014633,0.428650164455979,0.7088429726966258,0.9998257914352215,0.6914875191679727,0.9994504857095756,0.4290861073978677,0.9999810041221056,0.6583585724018375,0.99972856008809,0.37366189333914857,0.9997795757481458,0.4586913417052214,0.9996398991717681,2.0,11.665,36.0,9.5
chm13,te-saem,1,10,texp,0.745312087938764,0.82758252064969,0.784295722089836,0.583646727252866,0.8719565899634538,0.9999164133915034,0.6194455122653904,0.9999318090380301,0.8357813569821656,1.0,0.5935402599680267,1.0,0.9280996341256572,1.0,0.7186540181174915,0.20914444765024354,9.5,6.99,36.0,75.5
chm13,te-saem,1,30,ervmap,0.000368988027030884,0.139565931808846,0.000736030118561869,-0.000648843910906376,0.0,0,0.0022983154392519117,0.5530054644808743,0.0,0,0.0,0,0.0,0,0.0,0.0,5.0,13.239999999999998,36.0,31.0
chm13,te-saem,1,30,explorate,0.517176858757954,0.99951251900861,0.681648796975597,0.254069807436669,0.5331094078921288,0.9986859114349621,0.5794412050258617,0.9999451313907233,0.460644913689889,1.0,0.4468318038621493,0.9994374378923221,0.47730914065140995,1.0,0.47168757984059795,0.9999303839326117,35.5,45.54,36.0,178.0
chm13,te-saem,1,30,lions,0.809926366208263,0.706734064860719,0.754819656796601,0.656510161374913,0.854187313922729,0.8501567192675422,0.7888127452037995,0.7850472781846805,0.8950440942370738,0.5767655956376277,0.697664058120721,0.6611565646841588,0.9329360618234134,0.5601385827366314,0.7947148397605357,0.6191199834219797,103.0,11.825,36.0,419.0
chm13,te-saem,1,30,squire,0.962201489183908,0.996451987294825,0.979027273164269,0.922686244414863,0.9465374089644982,0.9994806510592377,0.9732196287948038,0.9974559119787442,0.9788434147831234,0.9881937888469913,0.9663573455005642,0.9969343356927669,0.9726715984937225,0.9950234672311241,0.9376249946636104,0.9870499369090626,22.0,36.13,36.0,36.5
chm13,te-saem,1,30,te-saem,0.97718528113367,0.999900445734544,0.98841237371992,0.954154380119136,0.9652266052450693,0.9998246092684258,0.9838118651670082,0.9998188209281446,0.9827866260543834,1.0,0.9789103099167991,0.9998362413003191,0.9837642785827155,1.0,0.9772883259499594,0.9999865591849489,33.0,58.379999999999995,36.0,37.0
chm13,te-saem,1,30,telescope,0.00216460305187581,0.411737363999449,0.00430656544608299,-0.0011986742633952,0.0001135529092725693,1.0,0.013144910832401251,0.9928810361094433,0.0,0,6.18071177321561e-05,1.0,0.0,0,0.0,0.0,26.0,11.364033203124999,72.0,547.5
chm13,te-saem,1,30,telocal,0.912684508720544,0.982091047062252,0.946116580479684,0.834356598966215,0.9415961776343771,0.9999657490015477,0.9322201341062517,0.9995628955551713,0.8971954281451772,0.9998433815135972,0.8951947107794062,0.9998427976012281,0.8901297945770866,0.9995109497814281,0.8111574875292681,0.72688535299882,17.5,81.11500000000001,72.0,22.5
chm13,te-saem,1,30,tetools,0.665483799235397,0.999791014010356,0.799080989098985,0.434170383876503,0.8116231145345708,0.9998501797015844,0.7716230717258373,0.9997160591362019,0.42306143463701645,0.9999680590779295,0.6427040675202984,0.9997172909428395,0.36886188001666653,1.0,0.4620820785976297,0.9993111137940586,2.5,11.45,36.0,17.5
chm13,te-saem,1,30,texp,0.679081148313909,0.815090610077766,0.740895635810028,0.573940769010811,0.766503638732427,0.9999614314540517,0.6795473772064794,0.9999949869912422,0.8259608705875358,1.0,0.5484702432385461,0.9999587192249032,0.921914135895158,1.0,0.7419781749876032,0.21020637144627477,29.5,10.76,36.0,237.0
chm13,te-saem,1,50,ervmap,0.000391624877137142,0.176237734165923,0.000781513122887252,-0.00990247953548332,0.0,0,0.00252562631832143,0.5870967741935483,0.0,0,6.248175902594226e-05,0.5241379310344828,0.0,0,0.0,0.0,6.5,14.7,36.0,42.5
chm13,te-saem,1,50,explorate,0.724580048601874,0.999718295197061,0.840197908357483,0.25716615783007,0.9501951203267244,0.999625539566545,0.967299741297817,0.9997957171891381,0.9732702466908951,0.9996902980835133,0.970855958992235,0.9997722605762316,0.9822208335700354,1.0,0.9081659983771988,0.9998135380078921,33.0,48.86,36.0,169.0
chm13,te-saem,1,50,lions,0.804724574411483,0.678565024211094,0.736279619065454,0.643170580464134,0.8411400926318776,0.8250222497109022,0.7367427746734263,0.7369026728826991,0.8870345888217464,0.5752244231639183,0.733047917754274,0.6547440584304365,0.9370505027552122,0.558882025879156,0.7974295144988617,0.6081495944728147,140.5,11.155000000000001,36.0,623.5
chm13,te-saem,1,50,squire,0.963509568451314,0.995839340737986,0.979407729722116,0.92847899047588,0.9606796752651089,0.9986916397126463,0.9594772802965824,0.9981792108046909,0.9813862290566084,0.9892970898371812,0.9680677104957023,0.9962751175738727,0.9824878335132269,0.9930037942765276,0.9345778747607156,0.988845546345265,28.5,60.765,36.0,48.5
chm13,te-saem,1,50,te-saem,0.979112183553998,0.99985456828288,0.989374671079451,0.957610062123391,0.9740887645031946,0.9998215438322974,0.9747218699222547,0.999999137155218,0.9845066628129577,0.9992720253088913,0.9831134824948309,0.9999201445258654,0.9875854494499043,0.999889760473474,0.9747756831914038,0.9996324257075805,56.0,61.225,36.0,62.5
chm13,te-saem,1,50,telescope,0.00238728875594925,0.421083685711476,0.00474766115659718,-0.00366025658324329,0.0,0,0.016333729180193303,0.9667960971724413,0.00015343470728761336,1.0,0.0,0,0.0,0,0.0,0.0,41.0,11.9529541015625,72.0,936.0
chm13,te-saem,1,50,telocal,0.904854482119462,0.979674017553706,0.940779007537631,0.832277065403566,0.9560026693619784,0.9999258119296227,0.9023088076487032,0.9998397059536192,0.8707954875923062,0.999612918288894,0.8946495883191996,0.9994888718257701,0.898193489746066,0.9997850047109262,0.8006376978281249,0.7309545642519374,17.0,72.21,72.0,25.0
chm13,te-saem,1,50,tetools,0.620426539083599,0.999764022611904,0.76568787291328,0.428075703228338,0.7974593486704873,0.9999571568412119,0.6921132839702206,0.9999246652158645,0.4318633931550279,0.9997604463957508,0.6011370035885905,0.9996746117899906,0.36361415667783903,0.9995523328145253,0.49449153543772306,0.9986119617871887,3.0,12.149999999999999,36.0,24.5
chm13,te-saem,1,50,texp,0.744701588595775,0.839370151749994,0.789207040953404,0.584032568752939,0.8693465815342604,0.9999845778970421,0.6159567775598564,0.9999931729896161,0.8203886179993185,0.9995196153444857,0.6051802311002955,0.999999320757844,0.9243897820447272,0.9999733701508069,0.7121654942059698,0.23976793144031694,41.5,15.1,36.0,328.0
chm13,telescope,1,2,ervmap,0.177066232874668,0.529088702181357,0.265334811670947,0.00364283455092221,0,0,0.17718978153490633,0.5436901020475647,0,0,0,0,0,0,0,0.0,1.0,9.265,36.0,5.5
chm13,telescope,1,2,explorate,0.597888621914455,0.69017445103161,0.640725536000416,0.698966039158451,0,0,0.5983111663372775,0.9938235669523474,0,0,0,0,0,0,0,0.0,36.5,49.245,36.0,173.5
chm13,telescope,1,2,lions,0.463226707309793,0.930936619262878,0.618628673751411,0.735297774519591,0,0,0.462157737551388,0.9820547080504906,0,0,0,0,0,0,0,0.0,28.0,11.495000000000001,36.0,69.0
chm13,telescope,1,2,squire,0.669350972300988,0.601724234793772,0.633738585047002,0.698649699000136,0,0,0.6688857090112048,0.9648846995591831,0,0,0,0,0,0,0,0.0,8.5,64.59,36.0,15.5
chm13,telescope,1,2,te-saem,0.626340831418082,0.646615726831523,0.636316815883437,0.699251880948433,0,0,0.6270115928094782,0.9958253088973755,0,0,0,0,0,0,0,0.0,10.0,46.83,36.0,10.5
chm13,telescope,1,2,telescope,0.979379178730263,0.993216258655265,0.986249187509628,0.960985229368964,0,0,0.9791824215861842,0.9933737814697846,0,0,0,0,0,0,0,0.0,7.0,10.475,72.0,75.5
chm13,telescope,1,2,telocal,0.652948056890428,0.685776339436379,0.668959689574678,0.698189183619937,0,0,0.6534273802462125,0.9929087103250887,0,0,0,0,0,0,0,0.0,14.0,65.03,72.0,15.0
chm13,telescope,1,2,tetools,0.583455679342148,0.70918319625364,0.640205043125429,0.690817157785759,0,0,0.5837233993704591,0.9936162983782335,0,0,0,0,0,0,0,0.0,1.0,11.105,36.0,4.0
chm13,telescope,1,2,texp,0.000753663850998418,0.0008974571861274,0.000819299159533922,-0.00869505089583718,0,0,0.0006484701446032196,0.9760225669957687,0,0,0,0,0,0,0,0.0,4.0,5.890000000000001,36.0,27.0
chm13,telescope,1,5,ervmap,0.177271590149949,0.531419310388024,0.265857925133121,0.00214632905872524,0,0,0.17770179755505608,0.545261294398492,0,0,0,0,0,0,0,0.0,2.5,9.545,36.0,14.0
chm13,telescope,1,5,explorate,0.597668018115748,0.689995154151815,0.64052159784173,0.697178464708658,0,0,0.5969190642475062,0.9939804991568717,0,0,0,0,0,0,0,0.0,31.5,46.535,36.0,151.5
chm13,telescope,1,5,lions,0.432410227633325,0.917946024979664,0.587888194464964,0.663566493815951,0,0,0.4313474469710982,0.9820125769042304,0,0,0,0,0,0,0,0.0,48.5,9.719999999999999,36.0,147.5
chm13,telescope,1,5,squire,0.671450683239501,0.60358175626228,0.635709916198786,0.697467826334638,0,0,0.6694636107670203,0.9646500052766812,0,0,0,0,0,0,0,0.0,12.5,37.88,36.0,22.0
chm13,telescope,1,5,te-saem,0.626297123415166,0.646810390535171,0.636388494370351,0.699675241369593,0,0,0.6256904079951123,0.9960098504586173,0,0,0,0,0,0,0,0.0,30.0,62.44,36.0,31.5
chm13,telescope,1,5,telescope,0.976499598259017,0.993384140763835,0.984869507937504,0.95892741635261,0,0,0.9760867818701224,0.9933031682467276,0,0,0,0,0,0,0,0.0,20.0,15.115,72.0,204.5
chm13,telescope,1,5,telocal,0.655546142941438,0.681896719678899,0.668461849045459,0.695437775149358,0,0,0.6548630767879797,0.9929341695312053,0,0,0,0,0,0,0,0.0,13.5,72.735,72.0,16.0
chm13,telescope,1,5,tetools,0.58318426227502,0.708915391507516,0.639932529045161,0.687577822806628,0,0,0.58224117991058,0.993912100529438,0,0,0,0,0,0,0,0.0,2.0,11.085,36.0,8.0
chm13,telescope,1,5,texp,0.000684647972481256,0.000815712172292636,0.000744455505344815,-0.00816585506262725,0,0,0.0006199238827637619,0.9724501758499414,0,0,0,0,0,0,0,0.0,8.5,6.59,36.0,63.5
chm13,telescope,1,10,ervmap,0.177103855771862,0.530650816343566,0.265573112677678,0.000707646003680744,0,0,0.17813534382824253,0.5453975566710215,0,0,0,0,0,0,0,0.0,4.5,12.745000000000001,36.0,28.0
chm13,telescope,1,10,explorate,0.597860661422053,0.690402305559844,0.640807645066955,0.6956638210596,0,0,0.5987295537735895,0.9946009218165849,0,0,0,0,0,0,0,0.0,31.0,44.385,36.0,154.5
chm13,telescope,1,10,lions,0.406709406603002,0.90593279277159,0.561388912753045,0.636282442877261,0,0,0.4045147798251298,0.9820892891059003,0,0,0,0,0,0,0,0.0,79.5,9.875,36.0,273.5
chm13,telescope,1,10,squire,0.672345810168455,0.60417441135356,0.636439795055065,0.694749249668501,0,0,0.6715600238211007,0.9638268199941766,0,0,0,0,0,0,0,0.0,21.0,64.76,36.0,36.5
chm13,telescope,1,10,te-saem,0.626783306249344,0.647122013602055,0.636790299736785,0.697732302948702,0,0,0.6279745963158145,0.9960755093377348,0,0,0,0,0,0,0,0.0,56.5,52.06,36.0,62.0
chm13,telescope,1,10,telescope,0.976197240144408,0.993099335184708,0.984575753943551,0.95702564014544,0,0,0.9758317266068295,0.9931177335547869,0,0,0,0,0,0,0,0.0,40.5,22.115000000000002,72.0,375.5
chm13,telescope,1,10,telocal,0.656519542260854,0.680166216018853,0.66813371809495,0.69377363992018,0,0,0.6568825725291504,0.9927025755798611,0,0,0,0,0,0,0,0.0,16.0,81.175,72.0,21.5
chm13,telescope,1,10,tetools,0.583569520444274,0.70939967839894,0.640361782008376,0.686808028694866,0,0,0.5839650753617427,0.9939744547462915,0,0,0,0,0,0,0,0.0,2.0,12.735,36.0,15.0
chm13,telescope,1,10,texp,0.000710075402535233,0.000845930155761705,0.000772072043915612,-0.00748982685322795,0,0,0.0005519203797302047,0.9678372169346898,0,0,0,0,0,0,0,0.0,18.5,7.44,36.0,142.0
chm13,telescope,1,30,ervmap,0.177215052486035,0.530809585852403,0.265718009016402,0.000870310207739298,0,0,0.17801583433543405,0.5447961009669281,0,0,0,0,0,0,0,0.0,12.5,20.065,36.0,77.5
chm13,telescope,1,30,explorate,0.598792513315101,0.691280727155202,0.641721277574368,0.695692070153932,0,0,0.5993711570971508,0.9945803397989638,0,0,0,0,0,0,0,0.0,33.0,47.94499999999999,36.0,185.5
chm13,telescope,1,30,lions,0.376725116481865,0.884479880068535,0.528392746232463,0.626073406921427,0,0,0.3748958324882821,0.9818319041738605,0,0,0,0,0,0,0,0.0,209.5,12.465,36.0,793.0
chm13,telescope,1,30,squire,0.673781395369088,0.605650282573672,0.637901811457927,0.694194140203368,0,0,0.6729149492626058,0.9632059582917789,0,0,0,0,0,0,0,0.0,51.0,65.31,36.0,82.0
chm13,telescope,1,30,te-saem,0.62725028782263,0.64732674122122,0.637130397761666,0.699061023513852,0,0,0.6278707143423234,0.9958903056050709,0,0,0,0,0,0,0,0.0,398.5,67.78999999999999,36.0,411.5
chm13,telescope,1,30,telescope,0.976118900757015,0.993293351995806,0.984631240639577,0.957113586931405,0,0,0.9760713325141797,0.993371477767967,0,0,0,0,0,0,0,0.0,127.0,46.394999999999996,72.0,1238.0
chm13,telescope,1,30,telocal,0.657839380355662,0.679506497627474,0.668497418216203,0.692529846735061,0,0,0.6582755838341757,0.9928375713005146,0,0,0,0,0,0,0,0.0,23.0,85.62,72.0,38.5
chm13,telescope,1,30,tetools,0.583488746150703,0.709155836147291,0.640213799408701,0.685392814760653,0,0,0.5836962009202061,0.9939586988424497,0,0,0,0,0,0,0,0.0,3.5,15.085,36.0,35.0
chm13,telescope,1,30,texp,0.000700104057754853,0.000833914292636054,0.00076117313713424,-0.00680041089068079,0,0,0.0005903397698673358,0.9648138704742478,0,0,0,0,0,0,0,0.0,58.0,12.085,36.0,444.5
chm13,telescope,1,50,ervmap,0.176900985960448,0.530641310706905,0.265343772372463,0.00212720047404954,0,0,0.17757518224132948,0.54482140916037,0,0,0,0,0,0,0,0.0,19.0,27.61,36.0,119.5
chm13,telescope,1,50,explorate,0.599118244814873,0.691823372249824,0.642142137220213,0.695890410954549,0,0,0.5995203433199704,0.9944932110159611,0,0,0,0,0,0,0,0.0,37.0,46.379999999999995,36.0,208.5
chm13,telescope,1,50,lions,0.36780795291364,0.874792551744147,0.51787466120453,0.623754888703701,0,0,0.3653393651073709,0.9814742840383974,0,0,0,0,0,0,0,0.0,290.0,21.215,36.0,1224.5
chm13,telescope,1,50,squire,0.674964809881703,0.606663265520726,0.638994047545088,0.693608438573648,0,0,0.6739233595362182,0.9629617888636198,0,0,0,0,0,0,0,0.0,82.0,63.725,36.0,126.0
chm13,telescope,1,50,te-saem,0.627146191088513,0.64734351892236,0.637084817600496,0.697946309670277,0,0,0.6276003196214704,0.9957814991556884,0,0,0,0,0,0,0,0.0,778.5,83.025,36.0,799.5
chm13,telescope,1,50,telescope,0.975157733533011,0.993274515770885,0.984132754294962,0.956226415203949,0,0,0.9747088549648365,0.9932845580138417,0,0,0,0,0,0,0,0.0,212.5,72.275,72.0,2077.0
chm13,telescope,1,50,telocal,0.657936662016009,0.679196573143928,0.668397605319529,0.692912899849632,0,0,0.6579329329160805,0.9928020866835385,0,0,0,0,0,0,0,0.0,30.0,88.07499999999999,72.0,56.5
chm13,telescope,1,50,tetools,0.583676528233478,0.709562805782535,0.640492666978575,0.685189823065543,0,0,0.5838189647709289,0.9940490697578719,0,0,0,0,0,0,0,0.0,6.0,19.96,36.0,61.5
chm13,telescope,1,50,texp,0.000715324839391903,0.000852272481347481,0.000777816685155436,-0.00813307712675581,0,0,0.0005945201783313614,0.9662531922655965,0,0,0,0,0,0,0,0.0,89.0,15.815,36.0,684.5
chm13,telocal,1,2,ervmap,0.000562979153213121,0.16607460035524,0.00112215429621573,-0.000250380360706731,0.0,0,0.0038255074967606588,0.5181058495821727,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,8.17,36.0,2.5
chm13,telocal,1,2,explorate,0.866178048931017,0.998495546505312,0.9276421637063,0.772803483283944,0.938051308875627,0.9993287740628166,0.8729766973118611,0.9994113491876618,0.8883469495589968,1.0,0.8592855033953352,0.9996908597533748,0.8715390732306803,0.9998894172287958,0.6594366197183099,0.9852232873509469,29.5,47.475,36.0,151.0
chm13,telocal,1,2,lions,0.468595848706126,0.683208125659782,0.55590794720554,0.627965345465179,0.5401697615254761,0.8316342405329722,0.42339729746405874,0.773618940248027,0.524326301670528,0.5650212430467347,0.41768526719811044,0.6718537280354598,0.5521578833224897,0.5545230143749093,0.36769953051643195,0.6028015803786752,16.0,9.495000000000001,36.0,36.0
chm13,telocal,1,2,squire,0.89012423173667,0.992887438168062,0.938701742772577,0.80444569504725,0.951615587626905,0.9965639161396345,0.8919191295942083,0.9921980460795754,0.9226517091411617,0.9903149812407295,0.8783879539415412,0.9952497240156558,0.92696209547218,0.9933121594753015,0.6856964006259781,0.9744251212026864,7.5,57.57,36.0,14.5
chm13,telocal,1,2,te-saem,0.89955187461521,0.997907642365483,0.946180598162241,0.819051087082177,0.965179866378183,0.9997414111562616,0.9057403179696016,0.99943263055171,0.9279762630573507,1.0,0.8988780631827576,0.999726357267951,0.9362394274560832,0.9998713263678007,0.6415962441314554,0.9736392134511257,2.5,39.504999999999995,36.0,2.5
chm13,telocal,1,2,telescope,0.00256050144282224,0.477005047672462,0.00509366077297276,-0.00323372651415071,0.0,0,0.01814030974270377,0.962882096069869,0.0,0,0.0,0,0.0,0,0.00012519561815336463,0.004439511653718091,2.5,9.1633056640625,72.0,38.5
chm13,telocal,1,2,telocal,0.928263811429079,0.982158698709444,0.954451041331319,0.904225243913931,0.9494162961554008,0.999862283095876,0.9342259517492442,0.9996478795748146,0.9165548916798765,0.999955656068467,0.9404881409310107,0.9999267552579262,0.9479023590929901,0.9998220821472144,0.7859780907668231,0.8149542415785033,11.0,49.875,72.0,12.0
chm13,telocal,1,2,tetools,0.58807688428671,0.997811151125073,0.740013998160729,0.419129141193317,0.8021232078746523,0.9996592390660187,0.67277513831472,0.9989311671654553,0.4368979392756981,0.999906976744186,0.562021454581242,0.9991601784620768,0.3929733246584255,0.9998160750413831,0.3473552425665102,0.9703593599720206,1.5,10.72,36.0,3.0
chm13,telocal,1,2,texp,0.704286920669614,0.833411709381613,0.763427832969873,0.53114717151928,0.8649516155876269,0.9998763175615321,0.5721190432117809,0.9999281066896726,0.7886030158923708,1.0,0.5847160712528294,0.9998990221982867,0.8856357984529748,0.9999727920770528,0.550923317683881,0.2733017622855368,2.0,5.54,36.0,14.5
